Component_ID,Lot_ID,True_Class,Temperature_C_0h,Temperature_C_24h,Temperature_C_48h,Temperature_C_96h,Temperature_C_168h,VCE_0h,VCE_24h,VCE_48h,VCE_96h,VCE_168h,Leakage_uA_0h,Leakage_uA_24h,Leakage_uA_48h,Leakage_uA_96h,Leakage_uA_168h,Breakdown_V_0h,Breakdown_V_24h,Breakdown_V_48h,Breakdown_V_96h,Breakdown_V_168h
C03-096,L03,NORMAL,125.36415202025566,124.70914496162004,125.19774528040342,125.54022436765302,125.35717591382031,1.004480566412743,1.0281622731376612,1.0393017760469094,1.0774960559092015,1.1521938511356873,10.295848283162194,10.406206746774222,10.489379371351108,11.019476255982784,11.031318736803929,601.0747213858266,602.5510810375582,602.6580731541349,603.7374030835023,600.1360969719819
C03-097,L03,NORMAL,125.21104982290407,125.57460195932585,125.5773956624753,126.14856948706785,124.836959482016,1.001055270363632,1.0123624599141217,1.0472685939043584,1.0778970667939438,1.14845949799495,10.138819572871098,10.16387803853053,10.730293999243749,10.603029321852404,11.435954706166942,599.6188882948253,597.054825841121,597.8311157851152,599.4621089464922,599.6807157967238
C03-098,L03,NORMAL,124.76696049624016,126.80857352767104,126.63682711986338,124.02387916788784,125.0092318228062,0.9764995157554004,0.983976480947738,0.995880098374857,1.0321000285319937,1.0574069204398608,11.15697078528774,11.19687856115368,12.098543976969346,14.60410856439553,19.173289316170035,598.8201895788186,601.3941143431078,598.7091340756364,598.304908991121,597.3246636197741
C03-099,L03,NORMAL,126.83731032546264,125.3049024034609,123.2841120337957,126.18478471866256,124.64186969302143,1.0150303358644537,1.033757993337835,1.068571970797616,1.116958381257252,1.1926724871569714,9.544044745729527,9.837600292634908,8.91136268038439,7.6661462377195395,7.0899549273721165,598.0919041034937,598.6013671378487,599.6760364691,598.4611407829082,596.9379679226939
C03-100,L03,NORMAL,124.78888747394518,124.75219910848251,125.88460656978997,126.55976931397026,125.23850794094945,0.9819325263825032,0.9877220750248126,1.0206827765879,1.0389216289104737,1.0959301541789617,10.954248663359396,11.091015409994275,11.89194039609874,12.036446774656127,12.791684088405614,601.034466388738,599.5322273766914,600.5401660830577,600.3337919384171,601.4060176728514
C04-001,L04,NORMAL,124.47124689766984,124.64527861523068,124.22875257779658,125.36819960007756,123.44174589658776,0.9718747424951664,0.9672001664321668,0.9771823163900942,0.9937613796230168,1.0425813454358006,13.226958516577088,12.52778844954221,12.657309499710074,11.650726477290515,9.61265770694446,589.2977404382154,586.6650473546898,587.0322612126246,587.3118893267987,586.5333234198432
C04-002,L04,NORMAL,124.17655514478705,125.27303563325668,124.95969743588763,125.4790613603929,126.87527090698032,0.9569607162662852,0.9563682758090498,0.9962673468924956,1.0232274836836974,1.0438041978887287,13.520562735877036,15.528505383895231,16.47896387035679,18.65589684194508,25.723371940108667,593.4081324738413,591.2430745500296,593.6178752764996,592.2858346675863,591.5863497450471
C04-003,L04,NORMAL,124.8170230582326,125.72397138896652,123.30855300663116,126.92410956778164,124.9784069437365,0.983029122365587,0.9650723175621692,0.993120791152854,1.001430147823469,0.9953948706335692,12.470292330219918,12.989813229070808,14.12424002156024,15.860057095053536,18.1647080447262,587.8194515616859,587.1594156459879,588.5094359877368,589.4727445460163,587.0032350253788
C04-004,L04,NORMAL,124.64040956072056,125.86854711938324,124.79885321481596,123.99315279430569,124.8668762977851,0.9458116155962204,0.9681058169992934,0.99718189543891,1.0550779813107722,1.1326694331695768,11.959653706122522,13.583487294573915,13.889375451554484,15.240403692581674,17.77274079885,588.752408929002,588.6037542757035,587.8642762181162,588.8906298469489,588.8839319220418
C04-005,L04,NORMAL,124.418937158046,123.48376585726814,124.2796941165573,124.0629789874424,123.67746411904672,0.957525249265998,0.977843905542326,1.015427351523176,1.0726961898684362,1.1570182684451698,12.15652352674048,14.13415428171298,14.574647554868822,18.409968574504383,24.02064632367717,587.3388034851904,586.8819602429368,590.061241953563,586.689403398085,585.1727135804933
C04-006,L04,NORMAL,125.38936788198323,123.97592697837166,124.82057292252054,124.26833804224606,125.8960657890421,0.9563769931278367,0.9914079234740398,0.9817780043272653,1.0217724466621498,1.0636086134822649,11.584324838218084,11.342163003025057,10.725058911463108,9.259625214084188,8.977789639269268,588.767405301204,589.8720820992264,586.5239297349881,590.3396197573238,587.1048430260261
C04-007,L04,NORMAL,124.66324164208714,124.39228390300072,124.78362647671696,124.66628985688564,122.613359914147,0.9714808845527224,0.974161626053998,1.0081362755155792,1.032340426521192,1.0791072937251758,14.820658768220426,16.006922578827325,16.167583589530842,19.773958978220527,26.25096807115392,591.3875880127631,591.1152808371618,592.9552833283398,588.8174869582931,590.333636670323
C04-008,L04,NORMAL,124.88162811341984,126.38469249520128,125.56999579470316,124.8132656932018,124.73331280804422,0.9820663947114155,1.005203551972948,1.0250973052576895,1.0778076403993373,1.1368029321951856,12.242668174901508,12.275020696858716,12.918721063475685,11.331957450235766,11.32445517099333,592.8257762818973,591.5777612576895,589.9255607374967,590.6604049416815,590.1959171342946
C04-009,L04,NORMAL,126.84639316967598,125.13950206002598,124.99991720484542,124.61951732939092,124.95418436214302,0.9544125613223337,0.9641607829201784,0.9916343687492992,0.9872927146854844,1.015786590921293,12.636505165815873,12.540363229310511,12.338396076971982,10.894732049190385,9.675046682351397,597.4063910964888,598.257957753526,597.365339937135,596.846907322539,595.6036219617137
C04-010,L04,NORMAL,125.55200008989634,125.75085128052064,125.33276634105134,125.6486835798578,125.08260177295632,0.9636085347630704,0.9718632040130628,0.9885023394595772,0.998200751586866,0.99999048286208,15.671619890460716,15.796272454100936,18.03884330954011,21.935881416185165,28.253730883204792,593.5119689371447,595.9711918658949,595.3554290872949,595.3683842801728,593.3527260359357
C04-011,L04,NORMAL,125.90675772873271,125.0210039897729,124.1735293689356,124.39779099367357,125.13448409687508,0.9724554861896424,1.002794575032922,1.0261056193362168,1.08447749546962,1.1422760740120368,10.344466494498487,11.980333285932344,12.013464857867676,13.501443756272778,14.516661403799514,588.8938114962558,590.9856810327869,589.927081261271,591.1661257564199,589.7461055694215
C04-012,L04,NORMAL,126.94558149940914,125.42303367742502,126.0300251911866,125.84188922873736,126.02090377443338,0.9730504442525528,0.979062523657012,1.0184571877496935,1.0227755623017418,1.0867406788723175,14.432927872692035,16.575281247227302,17.72356050279473,21.666282722353827,29.11404154429387,595.6856679102112,597.0595407462084,594.0900443521296,595.0278549831296,594.3670330963931
C04-013,L04,NORMAL,124.78982192082458,123.59761981068556,125.51832987384446,124.69544574404372,125.53306900503172,0.9656610481461176,1.0000959517702237,1.0168903814239765,1.0536881207766895,1.109312410919392,13.58881312324398,15.61379154990538,16.31991228928228,17.862874048139393,25.009656996328925,587.4850801775052,587.8346124063462,585.8520223556678,586.731579696396,586.418308585434
C04-014,L04,NORMAL,126.16661864289236,125.66598926961753,123.51086007852004,123.75632492881648,125.37503619721896,0.950497289823526,0.9606343264626828,0.9914092161351094,1.0397133768137294,1.1314822751908726,14.159502235155324,16.271257336536742,16.360422819667516,20.102252742451377,25.18574988180374,591.0484313061236,593.4495930371492,591.4753501796436,592.2314954824526,592.8514292080895
C04-015,L04,NORMAL,125.19815683242258,125.15563257196528,124.84127036969888,123.64974563580932,124.77436097325366,0.9442826460945206,0.9607809886035628,0.9708665663099064,1.008895893867855,1.06619939362115,13.659812293422563,13.145032183098923,13.442481344713109,13.344327927956682,14.796946416258187,592.0350565581323,592.5036459568818,589.0082847498026,592.8282079811296,591.9590743232964
C04-016,L04,NORMAL,124.12365595921838,125.03814634807529,124.6807717271067,125.46667196176736,125.36753862749246,0.9523330602906648,0.9467919611614084,0.9312102853350804,0.9224714526907832,0.9192098921424592,13.040464304679723,12.898489878089755,13.34663655341548,14.324394784153563,14.315408573543918,589.0701187912731,592.786532567807,591.2649704504863,589.3810130154616,592.7951528136082
C04-017,L04,LATENT_DEFECT,125.3031871233521,123.68227748580144,124.80642996288454,123.51674610002291,125.64265578657232,0.963461567814306,1.1315400306361358,1.3112379125870124,1.656982905963002,2.1836379764207563,12.405440812539844,23.85196908784041,41.18917265889579,150.91325993532655,920.6750204479114,586.7451860777351,587.4347782148383,588.4489504036106,583.8584407157771,580.951607571708
C04-018,L04,NORMAL,124.13325360416194,125.05391326606566,124.37963488267364,123.62730270535036,124.9583152169102,0.947820703907558,0.9737997528765938,0.9964350759883124,1.0433270546366271,1.099710643489859,15.972249127087313,16.66028989504198,17.081902110218742,19.12338517178304,21.97294582330074,592.0088605391157,593.3973783057357,593.0369998398418,593.3864961394918,594.5486089818714
C04-019,L04,NORMAL,124.2788635232878,125.37962621200272,123.2518209343308,124.841529468842,124.46374741985102,0.9509891764970032,0.975002986935354,0.9776060810899854,1.0180187015108095,1.0680581185636755,12.11113768211804,11.92493545409123,11.709400439664682,10.88985606447079,10.369603072148951,594.4434612253358,594.7415877349317,594.7960045778119,594.4457075549695,592.6089382747655
C04-020,L04,NORMAL,125.51785992669484,124.43209713653846,123.7996581056802,124.61393401288896,125.41249291291086,0.9923910458899106,0.9882884134707036,0.9757117737185318,0.9660760110335168,0.9495618290070188,13.770681197519805,14.363378904841657,14.41777739760213,13.543306657871842,13.362532111339627,593.8214214688634,593.9875596820792,595.2998164223325,594.9459906153215,594.7361305290624
C04-021,L04,NORMAL,123.40891963957624,124.29870811222058,125.73285017332203,125.28551807899838,125.5028184178044,0.951433485445512,0.9490704231062396,0.9363524526909184,0.9108742983633406,0.8651206354675333,13.372944244044485,11.911419333529258,11.433084264916875,10.70440397483503,10.218466566317256,594.5288083910855,594.9551798590298,594.3985037301409,594.8975407232631,595.1367855049907
C04-022,L04,NORMAL,123.61752071589376,126.08137874112596,123.25238221310612,123.58071549802028,123.20259078848726,0.9558365315908732,0.9915904928966262,0.9986555754709504,1.0565657867453178,1.1055254780479402,13.801759413974583,16.410351189081425,16.991663966491267,19.52827047340651,21.712042944527784,591.861521948864,592.6633575853897,590.4685691500789,590.3060997491847,591.1173922970539
C04-023,L04,NORMAL,122.6215530730235,123.98207098944492,125.04353362239311,125.09922062703694,124.93326705999966,0.9564451811619162,0.996955417257952,1.004094857742683,1.048296765799806,1.101897311937048,12.87404803146417,14.980271982343789,15.191396529035798,16.103523383383195,19.64134736365221,590.6015600066805,593.4650311486536,592.6235219241137,592.3834155437406,592.110039223898
C04-024,L04,NORMAL,126.2625886062677,124.9904083090742,124.44589139804152,125.28941145156152,123.66218397737714,0.9512261414595784,0.9309491441132728,0.9437136167075308,0.919237144402442,0.9107792220015958,12.183558719068564,13.4607844116329,14.281118893797116,14.993901533386795,16.446277999789057,591.3250276117251,591.8577357338706,593.0721459322285,590.1262337571854,592.1730560781943
C04-025,L04,NORMAL,125.81469329459355,124.03260327434008,125.74232903481791,125.09387474906558,124.75168429668813,0.9609411119584776,0.9623885706063496,0.962917591726132,0.9809494664262836,0.998147092392964,14.341746431706715,14.448813585225922,14.154785335861805,13.882204316996187,12.878740426144864,589.8240869329265,592.6137074288094,591.3867606501026,592.189120524103,593.0083218874807
C04-026,L04,NORMAL,125.11529754290004,125.78288248603006,126.2691787520894,126.20167190816368,125.87155664483149,0.9831582052658214,0.9780615339128372,0.9624379964861494,0.946458039793167,0.923354313094766,14.585782534191145,16.03136771420991,15.756452888662029,18.254223792682303,19.36634871128967,591.3622015757775,590.2890120638767,593.274140115547,592.6921284804553,594.3340252277272
C04-027,L04,NORMAL,124.27251190007446,125.52085164639143,124.82166344510324,125.10372419783803,125.00910009345208,0.954452779866554,0.9708624501674412,0.9862814424396276,1.01070383246507,1.05723171257395,13.401055517195331,13.468006677761387,13.926425470630532,14.916049901449336,15.415791115227554,593.6927571579482,592.8625970077446,591.6987403145448,592.3569483057173,590.8180864378053
C04-028,L04,NORMAL,124.68824409656494,125.08168116727728,124.39286843033696,126.29384769114826,124.05239243592318,0.9653143583749376,0.9560290609772096,0.9728568237286104,0.9558717830642244,0.9655150059892208,13.727687015105566,12.976002723243736,13.105903395836496,12.575289815390343,11.13542473000316,593.3895997448451,589.6771583056086,592.6825340299091,594.2704185019871,592.1139722238469
C04-029,L04,NORMAL,124.48494675463508,122.82010076464046,124.26692624707232,126.35697116000712,124.61113952862074,0.9557760625710298,0.971636457414155,0.993714114038414,1.0220889893961076,1.0804583707294058,11.580350145666312,12.11016407973405,11.431652922224556,10.746420302958503,9.832250751141668,590.8337346329376,588.8980282864421,591.5701290394492,590.3622985443535,593.5733762201055
C04-030,L04,NORMAL,126.01658166431498,124.54538760115172,124.32231144592828,125.01275707262722,126.16367730565544,0.961208435426478,0.9777006038406652,0.9935128137220977,1.0268947731223932,1.0443994076462932,13.951919455808518,14.211702600261455,14.520424441548544,13.8558109781228,13.67242643177573,594.0564686228084,590.5199448697821,590.5787788961042,593.5735773545787,592.33919618423
C04-031,L04,OBVIOUS_FAILURE,123.5974249594472,123.8390236636208,122.83826055865951,123.00316620529674,122.9999921861726,0.9662566872298088,1.325966154905593,1.698951420027904,2.440113431076856,3.5654566901973253,12.851334092086171,64.88045585404697,307.6986212647949,7313.547229785726,1001897.5387431948,594.1499531115652,591.9387936958736,590.4531696518719,586.4219070938018,581.9451799650917
C04-032,L04,NORMAL,124.0529539569182,124.66442866173156,124.95523078145382,124.2498738646288,126.61060195160738,0.9555380666313674,0.9574264069383188,0.9646041939039744,0.9695194109839056,0.9803163591041756,15.354690981381198,16.114088136048995,17.247245984427582,20.09871601433714,25.43918008767826,590.1779550805991,592.610877741183,593.4862946766427,593.7972182061119,591.4341557971615
C04-033,L04,NORMAL,124.67301295072905,125.84446855276384,123.70433097490664,124.62031107714738,124.05716704153564,0.9852211831777388,0.9910893430255626,1.0504673480183406,1.101146129140508,1.1892997297857395,13.090065660986072,13.034739420239404,12.885908883316212,12.637877852972462,12.865803944730438,589.7250248672995,589.9967607056542,590.8111054157645,588.1224690717704,590.9086050843969
C04-034,L04,NORMAL,124.22209633309532,124.67479689939614,124.70578023841485,123.61002127421033,125.44143574628544,0.9593556383719276,0.9490060749837784,0.962314295628626,0.9650704103483976,0.9461110260263652,14.761848471986168,14.16551862514916,13.318684668804714,12.80572916791322,11.28939212951859,594.0760973562749,591.6152889029686,591.7046789429655,590.5736848770935,590.2255167880027
C04-035,L04,NORMAL,124.39544316431244,126.3138191725863,121.95557565015008,124.95877046647144,127.08631606727462,0.9478132798601282,0.9575546510715636,0.9592353864438572,0.9362176539813136,0.9274877253435106,14.133128014761756,14.78191868327106,14.495031304675011,14.1601422571244,16.089464787237464,593.5046176789695,593.0130889868354,592.7111693558401,593.2799923186649,593.0815317139889
C04-036,L04,NORMAL,125.61731513703116,126.00842732299934,124.81511144798353,124.5898818000421,123.46050449199376,0.9549297359543956,0.9559304207116384,0.9369716184523588,0.9466738798476392,0.9274348948384288,14.16110190735636,14.622623469777349,13.18576766313234,13.203107582590128,12.731702540127774,588.4653881735463,588.6326970409455,587.6001593505155,588.5382775189595,588.5505916020547
C04-037,L04,NORMAL,123.30735022797974,125.76202767012649,125.12437316812584,125.08690901083824,125.59632997003568,0.9608320310088656,0.9864511366160184,0.9955158446628172,1.018860712928472,1.0845036455759955,15.730952573511544,14.49992734240545,14.275557209446676,12.714666563245336,10.69633427970414,589.9754380898053,589.4172728371013,588.9088330489606,589.4715422090445,588.1503386296107
C04-038,L04,NORMAL,126.21393048525704,122.98202890033104,125.66969776976389,124.4599481251849,125.8971048459376,0.958567171044205,0.9764204369018354,0.9816147234393906,0.9929098058955624,1.0128671297848488,13.21977755771475,13.238331468589124,13.812795945973232,12.30871570375038,11.953529157392882,584.987962891608,584.885624793318,586.6346739579367,588.848946044746,587.3234124610458
C04-039,L04,LATENT_DEFECT,124.60284258828275,125.42387051290538,124.74119116044166,124.48227451450296,123.44274924176618,0.9663979063065516,1.0955029524972415,1.2360412517375854,1.5257570621532948,1.9431630122827148,13.513639902255722,19.22588764131266,30.716763725183178,67.68973564618165,234.58194947755763,591.2590257134887,587.2912454072351,588.782933362714,583.8788417537965,586.9214768401466
C04-040,L04,NORMAL,125.26257961513367,124.61526228575948,124.05650397443668,124.28353339611014,126.5647838368632,0.981628612754825,0.994998392635454,1.0187328959201214,1.0669565435028634,1.159819499612901,14.561053450895816,14.164737072646776,14.162420325987776,13.44711756127546,12.98141636896021,593.176148682444,592.6374498221837,593.526843355822,591.8572318014385,591.5260865625675
C04-041,L04,NORMAL,125.56736617054042,123.0236256779442,123.6425086512562,124.93925189694777,122.81440069290176,0.9616423264883226,0.9712782763355636,1.0032542267230773,1.049460179033769,1.0923234486182551,11.940334610291082,13.03806017450718,13.084900197623424,15.373826185014266,18.78702505461743,593.1203728294076,593.9751873329446,592.8895564709776,590.8402305540513,593.1361195226111
C04-042,L04,NORMAL,126.039690163165,126.7397141540971,124.3747405105459,124.42409859097424,126.20322781782092,0.9621723225903324,1.0054925871976974,1.01804503296063,1.0698012019162346,1.145277675222055,15.038157385782556,15.17673680878837,16.225244054753876,20.2922370245827,25.108365047258587,592.75276190422,590.2199504835705,591.843626220097,590.9903224740208,589.9944495300728
C04-043,L04,NORMAL,125.06764585006864,124.30610849119545,125.29918298874556,126.56431536984446,123.56817394705416,0.9818450119960458,0.9612489464628768,0.9611785596509794,0.9597011467307148,0.9137654976458566,15.203580042296108,15.023984468831046,14.735252056187168,15.20262758282488,15.207752523990983,585.4389801574781,585.7659527150469,588.6570892703853,586.2010329637138,587.8590975351665
C04-044,L04,NORMAL,123.37938667647762,125.80520345505364,125.58631071358008,125.86772410736916,124.59047289590896,0.966695063778825,0.9939810999452432,0.994407983327932,1.032636431794087,1.0990556145246004,16.184098727277966,15.628781028386,14.256005658799234,13.344442597831955,13.459304033682107,589.2631684034088,591.2241124658701,588.649362390939,591.3178266229404,591.0506871034481
C04-045,L04,OBVIOUS_FAILURE,124.51126391815772,123.81241382054502,123.1650589521042,122.284441484755,123.93507249099018,0.9760608854602438,1.4844495315714663,2.0037037923906658,3.0513823716628474,4.5906632680305774,13.92517092938698,56.11532080732755,224.69508590200448,3401.6056370732576,201484.65113185244,587.8707231764199,583.9782704499022,584.1751448096999,575.9611982007419,570.9695226175002
C04-046,L04,NORMAL,125.31494172394493,124.62580045437218,124.72304862868388,124.47052230367797,125.1285761918884,0.9619093655569568,0.939731288988974,0.9360634770425884,0.9214433607985596,0.9149407163405175,14.190107996486963,13.612849466342537,14.352718854257494,14.960961978590325,13.591787209513914,595.6521568963143,595.8919065842863,595.1124741117029,595.939297133364,593.4666060300074
C04-047,L04,NORMAL,125.2671118740558,125.17245855890113,123.80912900354627,124.35754329527882,123.16410142180034,0.949017982779432,0.968388814454672,0.9956223083912852,1.0160416483335104,1.0974081244827412,14.403047785620272,15.735213833962638,18.264000996835744,23.133535266032617,29.89279680709346,590.8029205187923,591.6642835683836,588.62163104361,587.8448204804536,591.8696708840724
C04-048,L04,NORMAL,125.28984080901677,126.36076158637856,126.28818955471324,124.1782619387122,126.93750506191002,0.9555542185914148,0.984963562891188,1.0084909211093362,1.0676010186314466,1.143635217927886,12.936201434872284,11.396501531577233,12.42782447183072,12.583804779171762,13.216921324804511,594.8966090675235,589.4587862226498,592.1234652740145,591.1368812275699,590.8440786480152
C04-049,L04,NORMAL,126.23387952445988,123.3689304578822,125.3672921994131,124.90343182785274,125.2252204638773,0.971623526723998,0.9794778190540208,0.9857785682983404,0.994707334290024,0.995373153209198,12.841555889863642,13.842358482308953,13.686602982160712,15.048808288593651,18.78655800318383,595.2486819173174,594.4531604812005,591.6371570054214,591.653782991842,596.3236593293674
C04-050,L04,NORMAL,124.68646868745326,125.23439623434469,125.71062890550785,125.62904072471872,124.229524507801,0.9471285437954504,0.9771548353053892,1.0035082132706834,1.0546311816697531,1.084723401572378,15.079730193917989,14.16315346767472,13.066602994274032,11.951687071603189,11.9324139983671,591.6187751996789,593.9109373596273,593.3560774372047,590.9188264480804,592.9088121497456
C04-051,L04,NORMAL,124.41171461223442,123.1015292176188,125.88207341063602,124.54162266121789,126.26112815174376,0.953653700922074,0.950995267170214,0.9309636429547082,0.9142918537381788,0.9202152773953162,12.732983024360095,12.731903310462268,12.574863823434717,13.146659098697906,13.610912936569088,591.7760207286782,588.8546154876105,589.8176345901078,588.0270654767261,589.7155178706329
C04-052,L04,NORMAL,125.35057715252354,125.73922977621544,124.73575880361427,124.15872120445194,124.2488771602834,0.9430570053151276,0.9832664314615708,0.9981104611894128,1.05062618516648,1.1417659738340509,14.133263930757584,15.466995195848211,15.7136765658716,19.5917685710882,23.65850239006895,592.518520368893,592.1535798427558,588.5408714336621,589.7253497589287,592.155341495088
C04-053,L04,LATENT_DEFECT,124.42001565698996,125.32664237131108,125.8890826701966,124.88687783470142,123.72324803122868,0.9661221927693148,1.1780232859357644,1.401991233457847,1.832846248948237,2.479592730626735,12.271284407523629,19.37159137314535,29.698693744542616,77.74346696008442,310.9981112828048,590.0124808213889,586.8445307651253,588.3502786313143,584.4567780953475,581.894921934176
C04-054,L04,NORMAL,126.03926730543198,123.92862731421089,123.74785935397216,127.16369947872616,124.4406862205126,0.9702110859805406,0.9803746294072594,0.9994057664177914,1.0404803053443352,1.1033045462665518,15.136278545374024,17.507505163270487,18.3202276690544,20.13031184402046,24.09413938320012,591.1410516194204,590.2672008581337,590.7060822984562,588.7773728736452,590.4976602201428
C04-055,L04,NORMAL,124.53732183759604,123.50481531974556,123.41380323910744,125.06265843538937,124.33921120762494,0.9684404668581608,0.9984066651771056,1.0115865789659095,1.062839604660086,1.0962516077290263,15.70631529087459,15.8565603894521,15.85968489935231,20.10759293216903,21.378963535318764,588.69037793689,586.978428947438,588.8792685870138,587.7638670419394,590.8946304737658
C04-056,L04,LATENT_DEFECT,123.39386024247192,124.95572745388712,125.0143176172152,123.59085022827756,125.23837466081984,0.9180648872455518,1.113668535823317,1.2741934594216044,1.625927161523099,2.1590181403172384,13.505994777067514,19.68454363898701,32.267930610973686,81.079633728213,309.6039711328968,592.6989753987322,591.849970976399,589.3104703100163,586.5200212721365,584.0818572656108
C04-057,L04,NORMAL,124.06183054243294,124.78272631111533,126.10320351583194,125.43568157963672,124.74261882643464,0.9711214344753782,0.9707552071497728,0.963143248194006,0.9932136868887136,0.9728546031615836,13.510987664781394,12.722435055826136,13.535454860522885,14.288906154607664,13.343674834187032,593.6176152910642,594.3431622090962,593.220471734692,592.7341897400923,591.9012317269382
C04-058,L04,OBVIOUS_FAILURE,122.77673603652318,124.73217287639676,124.48856264058426,123.11818920350804,125.3333570644984,0.9595941674383724,1.3695141175448609,1.770341757942374,2.5845625699668484,3.779213483379434,14.749824637872564,87.14895605093155,586.5292484623072,26631.463486815705,7563084.327277845,593.0663510125202,592.7127268273903,591.1257126867803,585.1435317551258,578.2230294760814
C04-059,L04,NORMAL,123.12311429991205,124.8026414335453,124.69202920295616,124.17678056120604,124.39330660544064,0.9606470104810616,0.9668468206086333,1.0020147810460929,1.0205659008880328,1.079586142687257,12.203141350100168,12.54929003047624,13.204933253866512,15.090052197049944,16.895991813765125,593.5219782701454,593.610931269785,593.790409871721,592.8402140622288,592.4629323533719
C04-060,L04,NORMAL,125.4417130175402,123.39049184702846,125.51238751114856,124.25667823679146,125.67519930132028,0.9500602862893628,0.9431407573132256,0.9651615378440892,0.9916773334545989,1.010388821791624,13.075760275747276,13.21008269333378,13.337675699805487,10.781626833985516,10.406570600179911,592.5207089842952,590.9042331989085,595.1126832359304,593.1813455495467,592.2680873680185
C04-061,L04,NORMAL,124.33532726934052,124.52772313368536,124.42318752272848,124.4858223049132,124.45043308790405,0.957260314543832,0.9698195062729268,0.9810290404287318,1.0157243246772965,1.0457284615582438,13.814124848779633,13.10185682942079,13.74935859496255,11.750899946482468,11.184521541735686,587.7852839985687,588.5085004753228,588.920273880157,587.7418577812507,587.4252450707025
C04-062,L04,NORMAL,125.54748975519398,125.68335557750508,126.78716321007336,125.07925749934914,125.069793233363,0.9443851443584144,0.9301275693042044,0.9292168390187316,0.9184730989268156,0.9024974909050466,11.665482821734273,11.40697608127114,10.826590115495945,10.603066052489847,9.48663558965406,594.8042540536073,593.5133107061595,593.113969962445,594.0243843724073,594.3191490233287
C04-063,L04,NORMAL,127.37448727444162,123.95868279772009,123.47671062355136,126.32416866811688,124.21953580528942,0.9632425578731496,0.97780867607126,1.017088837862405,1.049085928974723,1.128682787042948,16.320540524226864,16.817166320856966,17.359769895173848,18.44793572098978,19.3161457448796,587.6810642112487,587.3598917048406,588.0229983229876,585.0705344799352,587.0209234443075
C04-064,L04,NORMAL,124.57897732180962,124.046716367892,123.9314713462738,125.50145217664564,125.79873863404772,0.9616095727290134,0.9630443695579782,0.9573473177692412,0.9479426908665144,0.9460158632456078,12.970540697095872,12.789413205516269,12.771864168658125,13.075393055426511,12.78819553582554,592.7560381122906,595.572582131967,591.5968773405286,591.9875475012557,592.7021989707437
C04-065,L04,NORMAL,123.9806095791141,126.8870674996489,124.38324068484424,125.21017913840136,123.37214942151464,0.950661428875371,0.94219320950383,0.9574822578900613,0.9545773069079722,0.9538573852468668,11.89225687184297,13.392490375536967,14.816304851247008,16.168078027980595,20.41708150639292,593.9611399798963,594.290468203216,595.4382657537652,596.5832200760419,596.7065856750115
C04-066,L04,OBVIOUS_FAILURE,124.1338828267853,127.3799233806248,124.763266359695,123.85245226529102,125.53491700821397,0.9459342771731498,1.2859014971080889,1.6287192733357725,2.295238744255772,3.2910751636345275,11.9723822300845,45.60473528506536,190.0676443648641,3046.9153666121733,202702.1862540323,594.3664601934694,590.7420536202718,588.6767389013384,586.4522003671677,579.0218064091941
C04-067,L04,LATENT_DEFECT,122.78515989151002,124.79558509607128,124.77327273284251,126.42841389343783,125.44029934651276,0.9520752974589186,1.1022490536147995,1.2801207801888594,1.6151066825121334,2.101737125166872,14.895514325274243,22.36688527281929,37.64709461881534,101.81543242928932,427.2161442430317,589.4766410627014,592.0497737274958,588.75270299037,585.9183352702622,581.1199773789263
C04-068,L04,NORMAL,124.72692557433396,125.03861806443068,124.63078280267992,127.15821365266382,124.80655796357443,0.9581226442115522,0.9561103746580336,0.9535442010557234,0.9881686024361752,0.9942799708810114,13.080148199276328,13.750946342133982,13.633448629560684,15.104585279549427,16.39332452845397,593.6678850643044,590.8703824851359,590.0517026154729,593.191406991261,591.583480561271
C04-069,L04,NORMAL,127.50786768962531,124.12368303639656,124.92913298550296,123.55115227703726,125.44140572350445,0.9707204007027318,0.9874724693950272,1.006553918934911,1.0401061609183944,1.090120706519126,12.15549091534686,11.320563497820974,10.923254350440526,10.778523945198158,8.591430151592354,590.6975248047623,589.9408957181693,585.9974045939674,588.9675329909929,587.2341759022551
C04-070,L04,LATENT_DEFECT,124.43781264606488,125.55864632684975,125.87775248400632,124.14325020529164,124.39858583804715,0.9623175914960602,1.0906428210685442,1.1947097024260125,1.452142150518321,1.8163378766587093,13.369419684073636,24.17812684568627,49.1299467550101,177.7646028365582,1275.1120781762677,595.6105713955402,591.8017452402888,592.5582935626418,591.723674102023,589.0911683100617
C04-071,L04,NORMAL,125.76173332843231,126.37587795145868,125.5864529446742,125.42575373567796,124.25339639848012,0.9594676173630038,0.9822104084927428,0.9980719499325964,1.0560503049228789,1.1109664691087269,12.195077444408197,13.379636225740713,13.347037283630751,17.277284985852408,20.20315974134537,591.39523666987,592.3293305353329,591.827421642029,593.1311096983372,590.8146339952564
C04-072,L04,NORMAL,125.5378610937365,125.33531539857918,123.69374684927529,124.23921599851414,123.51821508557582,0.9611625445914306,0.9760280036606872,0.9698664310062988,0.984133893128013,0.9996064712051104,15.253489105690056,14.107157005507707,13.068787037025718,12.339409552430686,11.144670830424165,586.807430321266,584.5403786374841,583.8922266886664,584.0253145120212,583.0217553620839
